id,cultivo,topografia
2.744,Café,Pendiente
2.746,Café,Ondulado
2.747,Aguacate,Pendiente
2.751,Aguacate,Pendiente
2.752,Aguacate,Pendiente
2.753,Pastos,Ondulado
2.755,Aguacate,Pendiente
2.758,Cacao,Ondulado
2.767,Cacao,Pendiente
2.773,Cacao,Pendiente
2.774,Cacao,Ondulado
2.775,Cacao,Ondulado
2.776,Cacao,Pendiente
2.781,Caña Panelera,Ondulado
2.783,Caña Panelera,Ondulado
2.79,Café,Ondulado
2.795,Caña Panelera,Ondulado
2.796,Caña Panelera,Ondulado
2.8,Caña Panelera,Ondulado
2.802,Caña Panelera,Ondulado
2.803,Caña Panelera,Ondulado
2.804,Caña Panelera,Ondulado
2.805,Caña Panelera,Ondulado
2.806,Caña Panelera,Ondulado
2.807,Caña Panelera,Ondulado
2.808,Caña Panelera,Ondulado
2.809,Caña Panelera,Ondulado
2.81,Caña Panelera,Ondulado
2.811,Caña Panelera,Ondulado
2.812,Caña Panelera,Ondulado
2.814,Plátano,Pendiente
2.815,Café,Ondulado
2.835,Plátano,Pendiente
2.837,Café,Ondulado
2.838,Café,Ondulado
2.839,Café,Ondulado
2.84,Café,Ondulado
2.841,Café,Ondulado
2.842,Café,Ondulado
2.843,Café,Ondulado
2.845,Café,Ondulado
2.846,Café,Ondulado
2.847,Café,Ondulado
2.848,Café,Ondulado
2.849,Café,Ondulado
2.85,Café,Ondulado
2.851,Café,Ondulado
2.852,Café,Ondulado
2.853,Café,Ondulado
2.854,Café,Ondulado
2.855,Café,Ondulado
2.856,Café,Ondulado
2.858,Cacao,Plano
2.86,Aguacate,Ondulado
2.861,Aguacate,Ondulado
2.862,Aguacate,Ondulado
2.863,Aguacate,Pendiente
2.865,Aguacate,Ondulado
2.866,Café,Pendiente
2.868,Aguacate,Pendiente
2.87,Aguacate,Pendiente
2.871,Aguacate,Ondulado
2.872,Aguacate,Pendiente
2.873,Aguacate,Pendiente
2.874,Aguacate,Pendiente
2.875,Aguacate,Plano
2.876,Aguacate,Pendiente
2.877,Aguacate,Ondulado
2.878,Aguacate,Ondulado
2.879,Aguacate,Pendiente
2.88,Aguacate,Ondulado
2.889,Aguacate,Pendiente
2.89,Aguacate,Ondulado
2.895,Aguacate,Ondulado
2.896,Aguacate,Ondulado
2.897,Aguacate,Ondulado
2.898,Aguacate,Pendiente
2.902,Aguacate,Ondulado
2.924,Aguacate,Ondulado
2.925,Aguacate,Ondulado
2.926,Aguacate,Pendiente
2.927,Aguacate,Ondulado
2.929,Aguacate,Pendiente
2.93,Aguacate,Pendiente
2.931,Aguacate,Ondulado
2.933,Aguacate,Pendiente
2.948,Pastos,Ondulado
2.949,Pastos,Ondulado
2.95,Pastos,Ondulado
2.951,Pastos,Ondulado
2.952,Pastos,Ondulado
2.953,Pastos,Ondulado
2.954,Pastos,Ondulado
2.955,Pastos,Ondulado
2.956,Pastos,Ondulado
2.957,Pastos,Ondulado
2.958,Pastos,Ondulado
2.959,Pastos,Ondulado
2.96,Pastos,Ondulado
2.961,Pastos,Ondulado
2.962,Pastos,Ondulado
2.963,Pastos,Ondulado
2.966,Pastos,Ondulado
2.973,Pastos,Ondulado
2.981,Cacao,Plano
2.982,Pastos,Ondulado
2.987,Aguacate,Pendiente
2.988,Aguacate,Ondulado
2.989,Aguacate,Ondulado
2.999,Aguacate,Ondulado
3.027,Maíz,Plano
3.028,Maíz,Plano
3.029,Maíz,Plano
3.03,Maíz,Plano
3.031,Maíz,Plano
3.032,Maíz,Plano
3.033,Maíz,Plano
3.034,Maíz,Plano
3.035,Maíz,Plano
3.036,Maíz,Plano
3.037,Maíz,Plano
3.038,Maíz,Plano
3.039,Maíz,Plano
3.04,Maíz,Plano
3.041,Maíz,Plano
3.042,Maíz,Plano
3.043,Maíz,Plano
3.044,Maíz,Plano
3.045,Maíz,Plano
3.046,Maíz,Plano
3.047,Maíz,Plano
3.048,Maíz,Plano
3.049,Maíz,Plano
3.05,Maíz,Plano
3.051,Maíz,Plano
3.052,Maíz,Plano
3.053,Maíz,Plano
3.054,Maíz,Plano
3.055,Maíz,Plano
3.056,Maíz,Plano
3.057,Maíz,Plano
3.058,Maíz,Plano
3.059,Maíz,Plano
3.06,Maíz,Plano
3.061,Maíz,Plano
3.062,Maíz,Plano
3.063,Maíz,Plano
3.064,Maíz,Plano
3.065,Maíz,Plano
3.066,Maíz,Plano
3.067,Maíz,Plano
3.068,Maíz,Plano
3.069,Maíz,Plano
3.07,Maíz,Plano
3.071,Maíz,Plano
3.072,Maíz,Plano
3.073,Maíz,Plano
3.074,Maíz,Plano
3.075,Maíz,Plano
3.076,Maíz,Plano
3.077,Maíz,Plano
3.078,Maíz,Plano
3.079,Maíz,Plano
3.08,Maíz,Plano
3.081,Maíz,Plano
3.082,Maíz,Plano
3.083,Maíz,Plano
3.084,Maíz,Plano
3.085,Maíz,Plano
3.086,Maíz,Plano
3.087,Maíz,Plano
3.088,Maíz,Plano
3.089,Maíz,Plano
3.09,Maíz,Plano
3.091,Maíz,Plano
3.092,Maíz,Plano
3.093,Maíz,Plano
3.094,Maíz,Plano
3.095,Maíz,Plano
3.096,Maíz,Plano
3.097,Maíz,Plano
3.098,Maíz,Plano
3.099,Maíz,Plano
3.1,Maíz,Plano
3.101,Maíz,Plano
3.102,Maíz,Plano
3.103,Maíz,Plano
3.104,Maíz,Plano
3.105,Maíz,Plano
3.106,Maíz,Plano
3.107,Maíz,Plano
3.108,Maíz,Plano
3.109,Maíz,Plano
3.11,Maíz,Plano
3.111,Maíz,Plano
3.112,Maíz,Plano
3.113,Maíz,Plano
3.114,Maíz,Plano
3.115,Maíz,Plano
3.116,Maíz,Plano
3.117,Maíz,Plano
3.118,Maíz,Plano
3.119,Maíz,Plano
3.12,Maíz,Plano
3.121,Maíz,Plano
3.122,Maíz,Plano
3.123,Maíz,Plano
3.124,Maíz,Plano
3.125,Maíz,Plano
3.126,Maíz,Plano
3.127,Maíz,Plano
3.128,Maíz,Plano
3.129,Pastos,Plano
3.13,Maíz,Plano
3.131,Maíz,Plano
3.132,Maíz,Plano
3.133,Maíz,Plano
3.134,Maíz,Plano
3.135,Maíz,Plano
3.136,Café,Pendiente leve
3.137,Café,Pendiente leve
3.139,Maíz,Plano
3.14,Maíz,Plano
3.141,Maíz,Plano
3.142,Maíz,Plano
3.143,Maíz,Plano
3.144,Maíz,Plano
3.145,Maíz,Plano
3.146,Maíz,Plano
3.147,Maíz,Plano
3.148,Maíz,Plano
3.149,Maíz,Plano
3.15,Maíz,Plano
3.151,Maíz,Plano
3.152,Maíz,Plano
3.153,Maíz,Plano
3.154,Maíz,Plano
3.155,Maíz,Plano
3.156,Maíz,Plano
3.157,Maíz,Plano
3.158,Maíz,Plano
3.159,Maíz,Plano
3.16,Maíz,Plano
3.161,Maíz,Plano
3.162,Maíz,Plano
3.163,Maíz,Plano
3.164,Maíz,Plano
3.165,Maíz,Plano
3.166,Maíz,Plano
3.167,Maíz,Plano
3.168,Maíz,Plano
3.169,Maíz,Plano
3.17,Maíz,Plano
3.171,Maíz,Plano
3.172,Maíz,Plano
3.173,Maíz,Plano
3.174,Maíz,Plano
3.175,Maíz,Plano
3.176,Maíz,Plano
3.177,Maíz,Plano
3.178,Maíz,Plano
3.179,Maíz,Plano
3.18,Maíz,Plano
3.181,Maíz,Plano
3.182,Maíz,Plano
3.183,Maíz,Plano
3.184,Maíz,Plano
3.185,Maíz,Plano
3.186,Maíz,Plano
3.187,Maíz,Plano
3.188,Maíz,Plano
3.189,Maíz,Plano
3.19,Maíz,Plano
3.191,Maíz,Plano
3.192,Maíz,Plano
3.193,Maíz,Plano
3.194,Maíz,Plano
3.195,Maíz,Plano
3.196,Maíz,Plano
3.198,Maíz,Plano
3.199,Maíz,Plano
3.2,Pastos,Plano
3.201,Pastos,Plano
3.202,Pastos,Plano
3.203,Pastos,Plano
3.204,Pastos,Plano
3.205,Pastos,Plano
3.207,Pastos,Plano
3.208,Pastos,Plano
3.209,Cacao,Plano
3.21,Cacao,Plano
3.211,Cacao,Plano
3.212,Cacao,Plano
3.213,Cacao,Plano
3.214,Cacao,Plano
3.215,Cacao,Plano
3.216,Cacao,Plano
3.217,Pastos,Plano
3.218,Pastos,Plano
3.219,Pastos,Plano
3.22,Pastos,Plano
3.221,Pastos,Plano
3.222,Pastos,Plano
3.223,Pastos,Plano
3.224,Pastos,Plano
3.225,Pastos,Plano
3.226,Pastos,Plano
3.227,Pastos,Plano
3.228,Pastos,Plano
3.229,Cacao,Plano
3.23,Pastos,Plano
3.231,Pastos,Plano
3.232,Pastos,Plano
3.233,Pastos,Plano
3.234,Pastos,Plano
3.235,Pastos,Plano
3.236,Pastos,Plano
3.237,Pastos,Plano
3.238,Pastos,Plano
3.239,Pastos,Plano
3.24,Cacao,Plano
3.241,Cacao,Plano
3.243,Café,Pendiente
3.244,Café,Pendiente
3.245,Cacao,Plano
3.246,Cacao,Plano
3.247,Cacao,Plano
3.248,Cacao,Plano
3.25,Pastos,Plano
3.251,Caña Panelera,Ondulado
3.252,Cacao,Plano
3.253,Cacao,Plano
3.258,Café,Pendiente
3.261,Cacao,Plano
3.262,Maíz,Plano
3.279,Pastos,Plano
3.28,Pastos,Plano
3.284,Maíz,Plano
3.285,Maíz,Plano
3.286,Maíz,Plano
3.287,Maíz,Plano
3.288,Maíz,Plano
3.289,Maíz,Plano
3.29,Maíz,Plano
3.291,Maíz,Plano
3.292,Maíz,Plano
3.293,Maíz,Plano
3.294,Maíz,Plano
3.295,Maíz,Plano
3.296,Maíz,Plano
3.297,Maíz,Plano
3.298,Maíz,Plano
3.299,Maíz,Plano
3.3,Maíz,Plano
3.301,Maíz,Plano
3.302,Maíz,Plano
3.303,Maíz,Plano
3.304,Maíz,Plano
3.305,Maíz,Plano
3.306,Maíz,Plano
3.307,Maíz,Plano
3.308,Maíz,Plano
3.309,Maíz,Plano
3.31,Maíz,Plano
3.311,Maíz,Plano
3.312,Maíz,Plano
3.313,Maíz,Plano
3.314,Maíz,Plano
3.315,Maíz,Plano
3.316,Maíz,Plano
3.317,Maíz,Plano
3.318,Maíz,Plano
3.319,Maíz,Plano
3.32,Maíz,Plano
3.321,Maíz,Plano
3.322,Maíz,Plano
3.323,Maíz,Plano
3.324,Maíz,Plano
3.325,Maíz,Plano
3.326,Maíz,Plano
3.327,Maíz,Plano
3.328,Maíz,Plano
3.329,Maíz,Plano
3.33,Maíz,Plano
3.331,Maíz,Plano
3.332,Maíz,Plano
3.333,Maíz,Plano
3.334,Maíz,Plano
3.335,Maíz,Plano
3.336,Maíz,Plano
3.337,Maíz,Plano
3.338,Maíz,Plano
3.339,Maíz,Plano
3.34,Maíz,Plano
3.341,Maíz,Plano
3.342,Maíz,Plano
3.343,Maíz,Plano
3.344,Maíz,Plano
3.345,Maíz,Plano
3.346,Maíz,Plano
3.347,Maíz,Plano
3.348,Maíz,Plano
3.349,Maíz,Plano
3.35,Maíz,Plano
3.351,Maíz,Plano
3.352,Maíz,Plano
3.353,Maíz,Plano
3.354,Maíz,Plano
3.355,Maíz,Plano
3.356,Maíz,Plano
3.357,Maíz,Plano
3.358,Maíz,Plano
3.359,Maíz,Plano
3.36,Maíz,Plano
3.361,Maíz,Plano
3.362,Maíz,Plano
3.363,Maíz,Plano
3.364,Maíz,Plano
3.365,Maíz,Plano
3.366,Maíz,Plano
3.367,Maíz,Plano
3.368,Maíz,Plano
3.369,Maíz,Plano
3.37,Maíz,Plano
3.371,Maíz,Plano
3.415,Aguacate,Pendiente
3.459,Aguacate,Pendiente
3.469,Aguacate,Ligeramente ondulado
3.481,Plátano,Pendiente
3.491,Plátano,Ondulado
3.538,Aguacate,Ondulado
3.55,Caña Panelera,Ondulado
3.551,Caña Panelera,Ondulado
3.552,Caña Panelera,Ondulado
3.553,Caña Panelera,Ondulado
3.554,Aguacate,Pendiente
3.555,Caña Panelera,Ondulado
3.556,Caña Panelera,Ondulado
3.557,Caña Panelera,Ondulado
3.558,Caña Panelera,Pendiente
3.559,Caña Panelera,Pendiente
3.56,Caña Panelera,Ondulado
3.561,Aguacate,Pendiente
3.562,Caña Panelera,Pendiente
3.563,Caña Panelera,Pendiente
3.564,Caña Panelera,Pendiente
3.565,Caña Panelera,Pendiente
3.57,Aguacate,Pendiente
3.571,Aguacate,Pendiente
3.572,Aguacate,Pendiente
3.573,Aguacate,Pendiente
3.574,Aguacate,Pendiente
3.575,Aguacate,Pendiente
3.576,Aguacate,Pendiente
3.577,Aguacate,Pendiente
3.578,Caña Panelera,Ondulado
3.579,Aguacate,Pendiente
3.58,Aguacate,Pendiente
3.581,Aguacate,Pendiente
3.582,Aguacate,Pendiente
3.583,Aguacate,Pendiente
3.584,Aguacate,Pendiente
3.585,Aguacate,Pendiente
3.586,Plátano,Plano
3.588,Aguacate,Pendiente
3.589,Caña Panelera,Pendiente
3.59,Caña Panelera,Pendiente
3.591,Caña Panelera,Ondulado
3.592,Aguacate,Pendiente
3.593,Aguacate,Pendiente
3.594,Aguacate,Pendiente
3.595,Aguacate,Pendiente
3.596,Aguacate,Pendiente
3.597,Aguacate,Pendiente
3.598,Aguacate,Pendiente
3.599,Aguacate,Pendiente
3.6,Aguacate,Pendiente
3.601,Aguacate,Pendiente
3.602,Aguacate,Pendiente
3.603,Aguacate,Pendiente
3.604,Aguacate,Pendiente
3.605,Aguacate,Pendiente
3.606,Aguacate,Pendiente
3.607,Caña Panelera,Pendiente
3.61,Aguacate,Pendiente
3.611,Aguacate,Pendiente
3.612,Aguacate,Pendiente
3.613,Aguacate,Pendiente
3.614,Caña Panelera,Ondulado
3.615,Aguacate,Pendiente
3.616,Aguacate,Pendiente
3.617,Aguacate,Pendiente
3.618,Aguacate,Pendiente
3.619,Aguacate,Pendiente
3.62,Aguacate,Pendiente
3.621,Aguacate,Pendiente
3.622,Aguacate,Pendiente
3.623,Aguacate,Pendiente
3.624,Aguacate,Pendiente
3.625,Aguacate,Pendiente
3.626,Aguacate,Pendiente
3.627,Aguacate,Pendiente
3.628,Aguacate,Pendiente
3.629,Aguacate,Pendiente
3.63,Aguacate,Pendiente
3.631,Aguacate,Pendiente
3.632,Aguacate,Pendiente
3.633,Aguacate,Pendiente
3.634,Aguacate,Pendiente
3.635,Aguacate,Pendiente
3.641,Plátano,Ondulado
3.642,Plátano,Ondulado
3.643,Plátano,Ondulado
3.645,Plátano,Ondulado
3.646,Plátano,Pendiente
3.647,Plátano,Pendiente
3.649,Plátano,Pendiente
3.651,Pastos,Plano
3.652,Plátano,Pendiente
3.653,Plátano,Pendiente
3.654,Plátano,Ondulado
3.655,Plátano,Pendiente
3.667,Pastos,Pendiente
3.678,Plátano,Pendiente
3.679,Plátano,Pendiente
3.68,Aguacate,Pendiente
3.681,Aguacate,Pendiente
3.682,Aguacate,Pendiente
3.683,Aguacate,Pendiente
3.684,Aguacate,Pendiente
3.685,Aguacate,Pendiente
3.686,Aguacate,Pendiente
3.687,Aguacate,Pendiente
3.688,Aguacate,Pendiente
3.689,Aguacate,Pendiente
3.69,Aguacate,Pendiente
3.691,Aguacate,Pendiente
3.692,Aguacate,Pendiente
3.693,Aguacate,Pendiente
3.694,Aguacate,Pendiente
3.695,Aguacate,Pendiente
3.696,Aguacate,Pendiente
3.697,Aguacate,Pendiente
3.698,Aguacate,Pendiente
3.699,Plátano,Pendiente
3.7,Aguacate,Pendiente
3.701,Aguacate,Pendiente
3.702,Plátano,Pendiente
3.703,Plátano,Pendiente
3.704,Plátano,Pendiente
3.705,Plátano,Pendiente
3.706,Plátano,Pendiente
3.707,Plátano,Pendiente
3.708,Plátano,Pendiente
3.709,Plátano,Pendiente
3.71,Aguacate,Pendiente
3.711,Plátano,Pendiente
3.712,Aguacate,Pendiente
3.713,Aguacate,Pendiente
3.714,Aguacate,Pendiente
3.715,Aguacate,Pendiente
3.716,Aguacate,Pendiente
3.717,Aguacate,Pendiente
3.718,Aguacate,Pendiente
3.719,Aguacate,Pendiente
3.72,Aguacate,Pendiente
3.722,Plátano,Pendiente
3.732,Pastos,Ondulado
3.733,Plátano,Plano
3.734,Aguacate,Ondulado
3.764,Caña Panelera,Pendiente
3.765,Caña Panelera,Ondulado
3.786,Cacao,Pendiente
3.789,Caña Panelera,Pendiente
3.79,Caña Panelera,Pendiente
3.791,Caña Panelera,Pendiente
3.792,Caña Panelera,Pendiente
3.793,Caña Panelera,Pendiente
3.794,Caña Panelera,Pendiente
3.795,Caña Panelera,Pendiente
3.797,Caña Panelera,Ondulado
3.801,Caña Panelera,Ondulado
3.802,Caña Panelera,Ondulado
3.803,Caña Panelera,Pendiente
3.804,Caña Panelera,Pendiente
3.806,Caña Panelera,Pendiente
3.807,Aguacate,Pendiente
3.808,Aguacate,Ondulado
3.824,Aguacate,Plano
3.857,Aguacate,Ondulado
3.858,Aguacate,Ondulado
3.859,Aguacate,Ondulado
3.86,Aguacate,Pendiente
3.861,Aguacate,Ondulado
3.863,Aguacate,Pendiente
3.864,Aguacate,Pendiente
3.865,Aguacate,Ondulado
3.866,Aguacate,Ondulado
3.867,Aguacate,Pendiente
3.868,Aguacate,Pendiente
3.869,Aguacate,Pendiente
3.87,Aguacate,Ondulado
3.872,Aguacate,Ondulado
3.877,Aguacate,Pendiente
3.896,Pastos,Plano
3.94,Pastos,Ondulado
3.942,Aguacate,Ondulado
3.943,Aguacate,Ondulado
3.944,Aguacate,Ondulado
3.945,Aguacate,Pendiente
3.946,Plátano,Pendiente
3.947,Aguacate,Pendiente
3.948,Aguacate,Ondulado
3.949,Aguacate,Ondulado
3.95,Aguacate,Ondulado
3.952,Aguacate,Ligeramente ondulado
3.953,Aguacate,Ondulado
3.954,Aguacate,Pendiente
3.956,Aguacate,Ondulado
3.957,Aguacate,Ligeramente ondulado
3.958,Aguacate,Ondulado
3.959,Plátano,Pendiente
3.96,Aguacate,Plano
3.962,Aguacate,Ondulado
3.963,Aguacate,Ondulado
3.972,Aguacate,Ondulado
3.978,Aguacate,Ondulado
3.98,Aguacate,Pendiente
3.981,Aguacate,Pendiente
4.008,Café,Pendiente
4.01,Pastos,Plano
4.011,Pastos,Plano
4.014,Caña Panelera,Ondulado
4.82,Plátano,Pendiente
4.028,Caña Panelera,Ondulado
4.053,Pastos,Ondulado
4.055,Pastos,Ondulado
4.057,Caña Panelera,Ondulado
4.07,Maíz,Plano
4.071,Maíz,Plano
4.072,Maíz,Plano
4.087,Aguacate,Plano
4.088,Aguacate,Plano
4.092,Aguacate,Ondulado
4.099,Aguacate,Plano
4.1,Aguacate,Plano
4.101,Aguacate,Plano
4.103,Aguacate,Plano
4.104,Aguacate,Plano
4.105,Aguacate,Plano
4.106,Aguacate,Plano
4.107,Aguacate,Plano
4.108,Aguacate,Plano
4.109,Aguacate,Plano
4.11,Aguacate,Plano
4.111,Aguacate,Plano
4.112,Aguacate,Plano
4.116,Aguacate,Plano
4.124,Aguacate,Plano
4.136,Aguacate,Plano
4.146,Aguacate,Ondulado
4.147,Aguacate,Plano
4.248,Aguacate,Pendiente
4.249,Aguacate,Pendiente
4.25,Aguacate,Pendiente
4.251,Aguacate,Pendiente
4.252,Aguacate,Pendiente
4.253,Aguacate,Pendiente
4.254,Aguacate,Pendiente
4.256,Aguacate,Pendiente
4.257,Aguacate,Pendiente
4.258,Aguacate,Pendiente
4.259,Aguacate,Pendiente
4.26,Aguacate,Pendiente
4.261,Aguacate,Pendiente
4.262,Aguacate,Ondulado
4.264,Pastos,Ondulado
4.265,Aguacate,Pendiente
4.266,Aguacate,Pendiente
4.267,Aguacate,Pendiente
4.282,Aguacate,Pendiente
4.285,Aguacate,Ondulado
4.289,Aguacate,Pendiente
4.293,Aguacate,Pendiente
4.296,Aguacate,Pendiente
4.308,Café,Plano
4.312,Aguacate,Pendiente
4.313,Aguacate,Pendiente
4.314,Aguacate,Pendiente
4.315,Aguacate,Pendiente
4.321,Aguacate,Ondulado
4.34,Aguacate,Plano
4.346,Aguacate,Plano
4.349,Aguacate,Plano
4.361,Café,Ondulado
4.362,Aguacate,Plano
4.363,Aguacate,Plano
4.365,Aguacate,Plano
4.415,Maíz,Plano
4.419,Cacao,Ondulado
4.42,Cacao,Plano
4.421,Cacao,Ondulado
4.422,Cacao,Plano
4.423,Cacao,Ondulado
4.424,Cacao,Pendiente
4.425,Cacao,Plano
4.426,Cacao,Plano
4.427,Cacao,Ondulado
4.432,Cacao,Pendiente
4.433,Cacao,Ondulado
4.434,Cacao,Ondulado
4.436,Café,Pendiente
4.438,Maíz,Plano
4.446,Caña Panelera,Pendiente
4.448,Caña Panelera,Ondulado
4.449,Caña Panelera,Ondulado
4.45,Cacao,Ondulado
4.451,Cacao,Pendiente
4.452,Cacao,Pendiente
4.456,Aguacate,Plano
4.479,Aguacate,Plano
4.483,Café,Pendiente
4.484,Café,Pendiente
4.485,Café,Pendiente
4.487,Café,Pendiente
4.497,Pastos,Ondulado
4.511,Arroz,Plano
4.513,Arroz,Plano
4.531,Cacao,Ondulado
4.532,Cacao,Ondulado
4.534,Cacao,Plano
4.543,Cacao,Plano
4.548,Aguacate,Pendiente
4.559,Aguacate,Ondulado
4.56,Pastos,Plano
4.563,Cacao,Plano
4.566,Cacao,Plano
4.567,Cacao,Plano
4.568,Cacao,Plano
4.569,Cacao,Plano
4.57,Cacao,Plano
4.571,Cacao,Plano
4.572,Cacao,Plano
4.573,Cacao,Plano
4.575,Cacao,Plano
4.576,Cacao,Plano
4.577,Cacao,Plano
4.578,Cacao,Plano
4.579,Cacao,Plano
4.58,Cacao,Plano
4.584,Cacao,Plano
4.615,Caña Panelera,Pendiente
4.619,Caña Panelera,Ondulado
4.621,Caña Panelera,Plano
4.624,Pastos,Plano
4.625,Pastos,Plano
4.676,Pastos,Plano
4.677,Pastos,Plano
4.678,Pastos,Plano
4.679,Pastos,Plano
4.68,Pastos,Plano
4.681,Pastos,Ondulado
4.682,Pastos,Ondulado
4.683,Pastos,Ondulado
4.684,Pastos,Plano
4.685,Pastos,Ondulado
4.686,Pastos,Plano
4.687,Pastos,Plano
4.688,Pastos,Plano
4.689,Pastos,Ondulado
4.69,Pastos,Ondulado
4.691,Pastos,Pendiente
4.692,Pastos,Pendiente
4.693,Pastos,Plano
4.694,Pastos,Plano
4.695,Pastos,Plano
4.696,Pastos,Plano
4.697,Pastos,Plano
4.703,Pastos,Plano
4.704,Pastos,Plano
4.705,Pastos,Plano
4.707,Pastos,Plano
4.708,Pastos,Plano
4.709,Pastos,Plano
4.71,Pastos,Plano
4.711,Pastos,Plano
4.712,Pastos,Plano
4.713,Pastos,Plano
4.714,Pastos,Plano
4.715,Pastos,Plano
4.716,Pastos,Plano
4.765,Caña Panelera,Plano
4.766,Caña Panelera,Plano
4.767,Plátano,Pendiente
4.768,Plátano,Plano
4.769,Plátano,Ondulado
4.77,Caña Panelera,Pendiente
4.772,Pastos,Plano
4.782,Café,Pendiente
4.784,Plátano,Ondulado
4.788,Plátano,Ondulado
4.789,Café,Pendiente
4.791,Café,Ondulado
4.795,Café,Pendiente
4.796,Caña Panelera,Pendiente
4.797,Café,Pendiente
4.798,Caña Panelera,Pendiente
4.799,Café,Pendiente
4.801,Caña Panelera,Pendiente
4.802,Plátano,Plano
4.803,Caña Panelera,Pendiente
4.807,Café,Pendiente
4.808,Café,Pendiente
4.81,Café,Pendiente
4.811,Plátano,Ondulado
4.812,Plátano,Ondulado
4.813,Plátano,Ondulado
4.815,Café,Pendiente
4.816,Café,Pendiente
4.817,Plátano,Plano
4.818,Plátano,Pendiente
4.819,Plátano,Ondulado
4.821,Café,Pendiente
4.823,Plátano,Plano
4.825,Plátano,Pendiente
4.827,Plátano,Plano
4.829,Caña Panelera,Plano
4.833,Caña Panelera,Ondulado
4.835,Pastos,Plano
4.836,Café,Pendiente
4.84,Café,Pendiente
4.844,Café,Plano
4.845,Plátano,Pendiente
4.846,Caña Panelera,Ligeramente ondulado
4.897,Aguacate,Pendiente
4.898,Caña Panelera,Pendiente
4.899,Aguacate,Pendiente
4.9,Aguacate,Pendiente
4.901,Aguacate,Pendiente
4.902,Aguacate,Pendiente
4.903,Caña Panelera,Pendiente
4.904,Aguacate,Pendiente
4.911,Aguacate,Ligeramente ondulado
4.913,Aguacate,Pendiente
4.915,Caña Panelera,Pendiente
4.922,Pastos,Plano
4.923,Pastos,Plano
4.926,Pastos,Plano
4.927,Pastos,Plano
4.928,Pastos,Plano
4.929,Aguacate,Pendiente
4.932,Aguacate,Pendiente
4.934,Pastos,Plano
4.936,Plátano,Plano
4.937,Plátano,Plano
4.938,Maíz,Plano
4.939,Maíz,Plano
4.94,Maíz,Plano
4.941,Maíz,Plano
4.942,Maíz,Plano
4.943,Maíz,Plano
4.944,Maíz,Plano
4.945,Maíz,Plano
4.946,Maíz,Plano
4.947,Maíz,Plano
4.948,Maíz,Plano
4.949,Maíz,Plano
4.95,Maíz,Plano
4.951,Maíz,Plano
4.952,Maíz,Plano
4.953,Maíz,Plano
4.954,Maíz,Plano
4.955,Maíz,Plano
4.956,Maíz,Plano
4.957,Maíz,Plano
4.958,Maíz,Plano
4.959,Pastos,Plano
4.96,Pastos,Plano
4.961,Pastos,Plano
4.962,Pastos,Plano
4.963,Pastos,Plano
4.964,Maíz,Plano
4.965,Maíz,Plano
4.966,Maíz,Plano
4.967,Maíz,Plano
4.968,Maíz,Plano
4.969,Maíz,Plano
4.97,Maíz,Plano
4.971,Maíz,Plano
4.972,Maíz,Plano
4.973,Maíz,Plano
4.974,Pastos,Plano
4.975,Pastos,Plano
4.976,Maíz,Plano
4.977,Maíz,Plano
4.978,Maíz,Plano
4.979,Maíz,Plano
4.98,Maíz,Plano
4.981,Maíz,Plano
4.982,Pastos,Plano
4.983,Maíz,Plano
4.984,Maíz,Plano
4.985,Maíz,Plano
4.986,Maíz,Plano
4.987,Maíz,Plano
4.988,Maíz,Plano
4.989,Pastos,Plano
4.99,Maíz,Plano
4.991,Maíz,Plano
4.992,Maíz,Plano
4.993,Maíz,Plano
4.994,Maíz,Plano
4.995,Maíz,Plano
4.996,Maíz,Plano
4.997,Maíz,Plano
4.998,Maíz,Plano
4.999,Maíz,Plano
5,Pastos,Plano
5.001,Maíz,Plano
5.002,Pastos,Plano
5.003,Maíz,Plano
5.004,Maíz,Plano
5.005,Maíz,Plano
5.006,Maíz,Plano
5.007,Maíz,Plano
5.008,Maíz,Plano
5.009,Maíz,Plano
5.01,Maíz,Plano
5.011,Maíz,Plano
5.012,Maíz,Plano
5.013,Maíz,Plano
5.014,Maíz,Plano
5.015,Maíz,Plano
5.016,Maíz,Plano
5.017,Maíz,Plano
5.018,Maíz,Plano
5.019,Maíz,Plano
5.02,Maíz,Plano
5.021,Maíz,Plano
5.022,Pastos,Plano
5.023,Pastos,Plano
5.024,Pastos,Plano
5.025,Caña Panelera,Plano
5.026,Café,Pendiente
5.027,Café,Pendiente
5.028,Café,Ondulado
5.029,Café,Ondulado
5.03,Caña Panelera,Ligeramente ondulado
5.031,Caña Panelera,Ligeramente ondulado
5.032,Caña Panelera,Plano
5.033,Caña Panelera,Plano
5.045,Café,Pendiente
5.046,Café,Ondulado
5.047,Café,Pendiente
5.048,Café,Pendiente
5.049,Plátano,Plano
5.05,Café,Pendiente
5.051,Caña Panelera,Ligeramente ondulado
5.052,Caña Panelera,Ligeramente ondulado
5.053,Café,Pendiente
5.054,Café,Pendiente
5.055,Café,Ondulado
5.056,Café,Pendiente
5.057,Café,Plano
5.058,Caña Panelera,Ligeramente ondulado
5.059,Café,Ondulado
5.06,Café,Pendiente
5.061,Café,Pendiente
5.062,Caña Panelera,Plano
5.063,Caña Panelera,Ligeramente ondulado
5.064,Café,Plano
5.065,Café,Ondulado
5.069,Maíz,Plano
5.07,Maíz,Plano
5.071,Maíz,Plano
